image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
1401080976-0004-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet101_focal\1401080976-0004-T.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet101_focal,,1.0,1.0,0.0,1.0,0.75
1401080976-0004-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet101_focal\1401080976-0004-T.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet101_focal,,1.0,1.0,0.0,1.0,0.75
1707180816-0005-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet101_focal\1707180816-0005-T.png,,,,,,0.999,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet101_focal,,1.0,1.0,0.0,1.0,0.75
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1603223711-0006-G.png,,,,,,0.994,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1603223711-0006-G.png,,,,,,0.994,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1305121398-0003-R.png,,,,,,0.913,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1305121398-0003-R.png,,,,,,0.913,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1703121298-0007-R.png,,,,,,0.891,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1603223711-0006-G.png,,,,,,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1603223711-0006-G.png,,,,,,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1305121398-0003-R.png,,,,,,0.913,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1305121398-0003-R.png,,,,,,0.913,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_species,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
1704282807-0004-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1704282807-0004-R_T.png,,,,,,0.902,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_species,resnet50_focal,,11.0,10.0,1.0,0.909,0.75
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1307210661-0001-R.png,,,,,,0.728,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_species,resnet50_focal,,31.0,16.0,15.0,0.516,0.75
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1307210661-0001-R.png,,,,,,0.728,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_species,resnet50_focal,,31.0,16.0,15.0,0.516,0.75
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1701151546-0015-R_T.png,,,,,,0.738,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_species,resnet50_focal,,37.0,24.0,13.0,0.649,0.75
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1701151546-0015-R_T.png,,,,,,0.738,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_species,resnet50_focal,,37.0,24.0,13.0,0.649,0.75
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1307210661-0010-R.png,,,,,,0.644,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_species,resnet50_focal,,42.0,37.0,5.0,0.881,0.75
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1708161076-0007-R.png,,,,,,0.579,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1708161076-0007-R.png,,,,,,0.579,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1401063467-0013-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1401063467-0013-T.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1401063467-0013-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1401063467-0013-T.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1312132815-0013-S,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1312132815-0013-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1312132815-0013-S,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1312132815-0013-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1401080976-0002-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_resnet50_focal\1401080976-0002-T.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_species,resnet50_focal,,1.0,1.0,0.0,1.0,0.75
1704282807-0012-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0012-R_T.png,,,,,,0.721,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,densenet121_focal,,27.0,0.0,27.0,0.0,0.75
1704282807-0012-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0012-R_T.png,,,,,,0.721,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,densenet121_focal,,27.0,0.0,27.0,0.0,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1701151546-0007-R.png,,,,,,0.467,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,densenet121_focal,,27.0,0.0,27.0,0.0,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1701151546-0007-R.png,,,,,,0.467,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,densenet121_focal,,27.0,0.0,27.0,0.0,0.75
1405022890-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1405022890-0003-R.png,,,,,,0.769,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_stages,densenet121_focal,,24.0,0.0,24.0,0.0,0.75
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,,,,,,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,0.0,1.0,0.0,0.75
1401063467-0010-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1401063467-0010-T.png,,,,,,0.994,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0005-G.png,,,,,,0.993,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1603223711-0005-G.png,,,,,,0.993,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,0.0,1.0,0.0,0.75
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1708161076-0007-R.png,,,,,,0.991,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,0.0,1.0,0.0,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,,,,,,0.827,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,densenet121_focal,,41.0,1.0,40.0,0.024,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,,,,,,0.827,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,densenet121_focal,,41.0,1.0,40.0,0.024,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1307210661-0007-R.png,,,,,,0.813,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,densenet121_focal,,31.0,2.0,29.0,0.065,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1307210661-0007-R.png,,,,,,0.813,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,densenet121_focal,,31.0,2.0,29.0,0.065,0.75
1405022890-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1405022890-0005-R.png,,,,,,0.72,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,densenet121_focal,,17.0,1.0,16.0,0.059,0.75
1707180816-0009-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0009-T.png,,,,,,0.542,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1707180816-0009-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1707180816-0009-T.png,,,,,,0.542,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1703121298-0010-G.png,,,,,,0.59,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,densenet121_focal,,2.0,2.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1703121298-0010-G.png,,,,,,0.59,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,densenet121_focal,,2.0,2.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1305121398-0012-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1305121398-0012-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0014-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1305121398-0014-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0014-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1305121398-0014-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0020-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_densenet121_focal\1305121398-0020-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,densenet121_focal,,1.0,1.0,0.0,1.0,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0007-R.png,,,,,,0.494,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,31.0,0.0,31.0,0.0,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0007-R.png,,,,,,0.494,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,31.0,0.0,31.0,0.0,0.75
1704282807-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0016-R.png,,,,,,0.53,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,29.0,0.0,29.0,0.0,0.75
1704282807-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0016-R.png,,,,,,0.53,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,29.0,0.0,29.0,0.0,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1701151546-0007-R.png,,,,,,0.557,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,27.0,0.0,27.0,0.0,0.75
1707180816-0006-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0006-T.png,,,,,,0.843,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,0.0,1.0,0.0,0.75
1707180816-0006-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0006-T.png,,,,,,0.843,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,0.0,1.0,0.0,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0019-R_G.png,,,,,,0.503,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,41.0,1.0,40.0,0.024,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0019-R_G.png,,,,,,0.503,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,41.0,1.0,40.0,0.024,0.75
1704282807-0012-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0012-R_T.png,,,,,,0.477,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,27.0,2.0,25.0,0.074,0.75
1704282807-0012-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0012-R_T.png,,,,,,0.477,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,27.0,2.0,25.0,0.074,0.75
1709041080-0025-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1709041080-0025-R_T.png,,,,,,0.501,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,4.0,1.0,3.0,0.25,0.75
1707180816-0015-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0015-T.png,,,,,,0.524,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
1707180816-0015-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0015-T.png,,,,,,0.524,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0012-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0012-S.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0010-G.png,,,,,,0.99,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,2.0,2.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0010-G.png,,,,,,0.99,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,2.0,2.0,0.0,1.0,0.75
1709041080-0031-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b0_focal\1709041080-0031-S.png,,,,,,0.971,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
1704282807-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0002-R.png,,,,,,0.705,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,19.0,0.0,19.0,0.0,0.75
1704282807-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0002-R.png,,,,,,0.705,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,19.0,0.0,19.0,0.0,0.75
1704282807-0006-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0006-R.png,,,,,,0.748,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,16.0,0.0,16.0,0.0,0.75
1704282807-0006-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0006-R.png,,,,,,0.748,All wrong,3,Not recommended,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,16.0,0.0,16.0,0.0,0.75
1704282807-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0010-R.png,,,,,,0.754,All wrong,5,Challenging case,All Wrong,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,14.0,0.0,14.0,0.0,0.75
1709041080-0024-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0024-R.png,,,,,,0.966,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
1709041080-0024-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0024-R.png,,,,,,0.966,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
1701151546-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0003-R.png,,,,,,0.883,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,15.0,1.0,14.0,0.067,0.75
1701151546-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0003-R.png,,,,,,0.883,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,15.0,1.0,14.0,0.067,0.75
1701151546-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0009-R.png,,,,,,0.839,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,24.0,2.0,22.0,0.083,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,,,,,,0.685,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,41.0,4.0,37.0,0.098,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,,,,,,0.685,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,41.0,4.0,37.0,0.098,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0007-R.png,,,,,,0.756,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,31.0,1.0,30.0,0.032,0.75
1307210661-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0007-R.png,,,,,,0.756,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,31.0,1.0,30.0,0.032,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0007-R.png,,,,,,0.819,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,27.0,1.0,26.0,0.037,0.75
1709041080-0031-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0031-S.png,,,,,,0.552,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
1709041080-0031-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0031-S.png,,,,,,0.552,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,mp_idb_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1305121398-0012-S.png,,,,,,0.994,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
1305121398-0012-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1305121398-0012-S.png,,,,,,0.994,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0010-G.png,,,,,,0.978,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
1703121298-0010-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0010-G.png,,,,,,0.978,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
1305121398-0014-S,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b1_focal\1305121398-0014-S.png,,,,,,0.955,All correct,10,Best for paper,Perfect Classification,classification_error,5,mp_idb_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
