image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,unified_image_path
46953,images/kaggle_nih_uninfected_C127P88ThinF_IMG_20151004_112418_cell_73.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C127P88ThinF_IMG_20151004_112418_cell_73.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x115,640x640,2363.627151616247,72.01405033592029,124.59789621318372,0.2490883590462833,0.0,images/Uninfected/kaggle_nih_Uninfected_046953.jpg
46954,images/kaggle_nih_uninfected_C188P149ThinF_IMG_20151203_134209_cell_166.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C188P149ThinF_IMG_20151203_134209_cell_166.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,115x109,640x640,2520.1280497510843,73.33295498221047,119.87945751894696,0.2714000797766254,0.0,images/Uninfected/kaggle_nih_Uninfected_046954.jpg
46955,images/kaggle_nih_uninfected_C107P68ThinF_IMG_20150924_221909_cell_66.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C107P68ThinF_IMG_20150924_221909_cell_66.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x130,640x640,2181.539235875084,79.97573998130363,126.49564479638008,0.2852375565610859,0.0,images/Uninfected/kaggle_nih_Uninfected_046955.jpg
46956,images/kaggle_nih_uninfected_C80P41ThinF_IMG_20150817_111246_cell_9.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C80P41ThinF_IMG_20150817_111246_cell_9.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,157x124,640x640,1963.402866176076,71.77470644174952,83.8924902403945,0.4193034723649065,0.0,images/Uninfected/kaggle_nih_Uninfected_046956.jpg
46957,images/kaggle_nih_uninfected_C173P134NThinF_IMG_20151130_125501_cell_100.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C173P134NThinF_IMG_20151130_125501_cell_100.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x121,640x640,2328.6711957925586,72.90746629303004,129.547373081464,0.2370867768595041,0.0,images/Uninfected/kaggle_nih_Uninfected_046957.jpg
46958,images/kaggle_nih_uninfected_C47P8thin_Original_Motic_IMG_20150714_093636_cell_142.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C47P8thin_Original_Motic_IMG_20150714_093636_cell_142.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x103,640x640,1766.749053201649,57.98404316648217,101.84032736901229,0.2426382090989328,0.0,images/Uninfected/kaggle_nih_Uninfected_046958.jpg
46959,images/kaggle_nih_uninfected_C232ThinF_IMG_20151112_154345_cell_245.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C232ThinF_IMG_20151112_154345_cell_245.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x148,640x640,2067.5296776282626,70.5796872976841,128.9487778219396,0.2289348171701113,0.0,images/Uninfected/kaggle_nih_Uninfected_046959.jpg
46960,images/kaggle_nih_uninfected_C147P108ThinF_IMG_20151115_095606_cell_53.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C147P108ThinF_IMG_20151115_095606_cell_53.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,127x127,640x640,1973.9725288825,66.47168482016241,119.9251658503317,0.2293384586769173,0.0,images/Uninfected/kaggle_nih_Uninfected_046960.jpg
46961,images/kaggle_nih_uninfected_C165P126ThinF_IMG_20151117_173346_cell_122.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C165P126ThinF_IMG_20151117_173346_cell_122.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x112,640x640,2607.601071349947,72.43529981403326,131.16314935064935,0.2322166469893742,0.0,images/Uninfected/kaggle_nih_Uninfected_046961.jpg
46962,images/kaggle_nih_uninfected_C151P112ThinF_IMG_20151115_121725_cell_36.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C151P112ThinF_IMG_20151115_121725_cell_36.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,127x130,640x640,2536.35296993801,68.99863168490182,136.30357359176256,0.2013325257419745,0.0,images/Uninfected/kaggle_nih_Uninfected_046962.jpg
46963,images/kaggle_nih_uninfected_C94P55ThinF_IMG_20150821_170403_cell_185.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C94P55ThinF_IMG_20150821_170403_cell_185.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x157,640x640,2156.746792857053,84.4936112880441,113.01004754642504,0.3582129721001166,0.0,images/Uninfected/kaggle_nih_Uninfected_046963.jpg
46964,images/kaggle_nih_uninfected_C165P126ThinF_IMG_20151117_171646_cell_123.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C165P126ThinF_IMG_20151117_171646_cell_123.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x115,640x640,2279.159708387332,70.02657220265912,127.5278849297156,0.2300751879699248,0.0,images/Uninfected/kaggle_nih_Uninfected_046964.jpg
46965,images/kaggle_nih_uninfected_C47P8thin_Original_Motic_IMG_20150714_093512_cell_88.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C47P8thin_Original_Motic_IMG_20150714_093512_cell_88.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x118,640x640,2036.132622278746,65.07184993856026,112.20673865500274,0.249316566429743,0.0,images/Uninfected/kaggle_nih_Uninfected_046965.jpg
46966,images/kaggle_nih_uninfected_C141P102ThinF_IMG_20151005_214836_cell_143.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C141P102ThinF_IMG_20151005_214836_cell_143.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,103x145,640x640,2026.0060997006449,67.90734845547861,110.64164713759624,0.2705724807499163,0.0,images/Uninfected/kaggle_nih_Uninfected_046966.jpg
46967,images/kaggle_nih_uninfected_C91P52ThinF_IMG_20150821_125154_cell_108.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C91P52ThinF_IMG_20150821_125154_cell_108.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,220x184,640x640,2011.6756175834405,91.60116674024124,98.2717638339921,0.464451581027668,0.0,images/Uninfected/kaggle_nih_Uninfected_046967.jpg
46968,images/kaggle_nih_uninfected_C87P48ThinF_IMG_20150820_141913_cell_172.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C87P48ThinF_IMG_20150820_141913_cell_172.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,169x184,640x640,1821.2509311800568,83.28440168363116,98.85692693594032,0.4143619758168253,0.0,images/Uninfected/kaggle_nih_Uninfected_046968.jpg
46969,images/kaggle_nih_uninfected_C140P101ThinF_IMG_20151005_205406_cell_3.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C140P101ThinF_IMG_20151005_205406_cell_3.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,91x130,640x640,3143.432369307654,83.52637789741368,118.01546914623836,0.3332206255283178,0.0,images/Uninfected/kaggle_nih_Uninfected_046969.jpg
46970,images/kaggle_nih_uninfected_C107P68ThinF_IMG_20150924_222233_cell_138.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C107P68ThinF_IMG_20150924_222233_cell_138.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x142,640x640,2495.7169132596136,78.54661107051884,126.09997484909456,0.2789864185110664,0.0,images/Uninfected/kaggle_nih_Uninfected_046970.jpg
46971,images/kaggle_nih_uninfected_C240ThinF_IMG_20151127_115247_cell_234.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C240ThinF_IMG_20151127_115247_cell_234.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x103,640x640,2652.457976609389,73.31006262872349,127.46503963659036,0.2461031442059321,0.0,images/Uninfected/kaggle_nih_Uninfected_046971.jpg
46972,images/kaggle_nih_uninfected_C157P118ThinF_IMG_20151115_163611_cell_131.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C157P118ThinF_IMG_20151115_163611_cell_131.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x148,640x640,2266.2527876163704,62.42785902180012,109.10002413127413,0.2356418918918918,0.0,images/Uninfected/kaggle_nih_Uninfected_046972.jpg
46973,images/kaggle_nih_uninfected_C223ThinF_IMG_20151112_104410_cell_173.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C223ThinF_IMG_20151112_104410_cell_173.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x139,640x640,2243.358389999453,72.82499644177393,128.5718532611927,0.2416909447648492,0.0,images/Uninfected/kaggle_nih_Uninfected_046973.jpg
46974,images/kaggle_nih_uninfected_C225ThinF_IMG_20151112_113735_cell_162.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C225ThinF_IMG_20151112_113735_cell_162.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x127,640x640,2394.48870847991,74.10368416202202,126.21754408798074,0.255352378473352,0.0,images/Uninfected/kaggle_nih_Uninfected_046974.jpg
46975,images/kaggle_nih_uninfected_C210ThinF_IMG_20151029_162439_cell_54.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C210ThinF_IMG_20151029_162439_cell_54.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x115,640x640,2574.977561631635,77.05017476728744,135.69529284944304,0.2431908012935681,0.0,images/Uninfected/kaggle_nih_Uninfected_046975.jpg
46976,images/kaggle_nih_uninfected_C220ThinF_IMG_20151106_154510_cell_14.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C220ThinF_IMG_20151106_154510_cell_14.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x130,640x640,2226.1330376395395,71.45379298849022,124.5432382133995,0.2465880893300248,0.0,images/Uninfected/kaggle_nih_Uninfected_046976.jpg
46977,images/kaggle_nih_uninfected_C241NThinF_IMG_20151207_124115_cell_26.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C241NThinF_IMG_20151207_124115_cell_26.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x157,640x640,2235.140773620846,76.55265430495807,128.5562975138689,0.2604273679884939,0.0,images/Uninfected/kaggle_nih_Uninfected_046977.jpg
46978,images/kaggle_nih_uninfected_C157P118ThinF_IMG_20151115_163611_cell_122.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C157P118ThinF_IMG_20151115_163611_cell_122.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x127,640x640,2827.4364952117,68.64632979129043,97.23863347726696,0.3187071374142748,0.0,images/Uninfected/kaggle_nih_Uninfected_046978.jpg
46979,images/kaggle_nih_uninfected_C51AP12thinF_IMG_20150724_154330_cell_104.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C51AP12thinF_IMG_20150724_154330_cell_104.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,172x163,640x640,1997.286448998191,81.30291191725149,75.54116136396063,0.5363104579825938,0.0,images/Uninfected/kaggle_nih_Uninfected_046979.jpg
46980,images/kaggle_nih_uninfected_C178P139NThinF_IMG_20151201_154524_cell_132.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C178P139NThinF_IMG_20151201_154524_cell_132.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x133,640x640,2780.820963320567,84.81968268093128,94.1076923076923,0.4467900520532099,0.0,images/Uninfected/kaggle_nih_Uninfected_046980.jpg
46981,images/kaggle_nih_uninfected_C173P134NThinF_IMG_20151130_115339_cell_19.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C173P134NThinF_IMG_20151130_115339_cell_19.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,91x94,640x640,1863.608841359865,53.07629025813506,116.22550853401916,0.1683422960018704,0.0,images/Uninfected/kaggle_nih_Uninfected_046981.jpg
46982,images/kaggle_nih_uninfected_C204ThinF_IMG_20151029_112502_cell_92.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C204ThinF_IMG_20151029_112502_cell_92.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,106x112,640x640,2426.8766177728658,68.32727816838293,126.18935309973044,0.2243935309973045,0.0,images/Uninfected/kaggle_nih_Uninfected_046982.jpg
46983,images/kaggle_nih_uninfected_C148P109ThinF_IMG_20151115_112253_cell_197.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C148P109ThinF_IMG_20151115_112253_cell_197.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x127,640x640,1470.1458139331578,52.12457979622699,100.3228912932646,0.2013822013255537,0.0,images/Uninfected/kaggle_nih_Uninfected_046983.jpg
46984,images/kaggle_nih_uninfected_C180P141NThinF_IMG_20151201_163702_cell_140.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C180P141NThinF_IMG_20151201_163702_cell_140.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x139,640x640,2495.445600229881,76.74489766627194,146.39266821836648,0.2150338552687262,0.0,images/Uninfected/kaggle_nih_Uninfected_046984.jpg
46985,images/kaggle_nih_uninfected_C12NThinF_IMG_20150614_124244_cell_253.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C12NThinF_IMG_20150614_124244_cell_253.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x112,640x640,2519.082237328831,69.35890400391312,123.52154940923738,0.2314044038668098,0.0,images/Uninfected/kaggle_nih_Uninfected_046985.jpg
46986,images/kaggle_nih_uninfected_C216ThinF_IMG_20151106_135653_cell_111.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C216ThinF_IMG_20151106_135653_cell_111.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x133,640x640,2086.970129897195,69.86130774208019,143.15112781954886,0.1910352805089647,0.0,images/Uninfected/kaggle_nih_Uninfected_046986.jpg
46987,images/kaggle_nih_uninfected_C155P116ThinF_IMG_20151115_142526_cell_145.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C155P116ThinF_IMG_20151115_142526_cell_145.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,127x136,640x640,2371.4650032597,77.4824559611596,130.41361741547013,0.260016211208893,0.0,images/Uninfected/kaggle_nih_Uninfected_046987.jpg
46988,images/kaggle_nih_uninfected_C184P145ThinF_IMG_20151203_102405_cell_93.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C184P145ThinF_IMG_20151203_102405_cell_93.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,148x145,640x640,2072.9588889969773,69.4357557507482,120.7685927306617,0.2453401677539608,0.0,images/Uninfected/kaggle_nih_Uninfected_046988.jpg
46989,images/kaggle_nih_uninfected_C51AP12thinF_IMG_20150724_153313_cell_43.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C51AP12thinF_IMG_20150724_153313_cell_43.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x124,640x640,2261.1650954565125,80.89957840290725,123.27588449531736,0.3000780437044745,0.0,images/Uninfected/kaggle_nih_Uninfected_046989.jpg
46990,images/kaggle_nih_uninfected_C133P94ThinF_IMG_20151004_155144_cell_74.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C133P94ThinF_IMG_20151004_155144_cell_74.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x124,640x640,2355.511052126691,74.1505762914394,121.11160714285714,0.2713133640552995,0.0,images/Uninfected/kaggle_nih_Uninfected_046990.jpg
46991,images/kaggle_nih_uninfected_C241NThinF_IMG_20151207_124208_cell_164.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C241NThinF_IMG_20151207_124208_cell_164.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,154x139,640x640,1873.8634877942368,71.99531283944259,128.53134635149024,0.23769036718677,0.0,images/Uninfected/kaggle_nih_Uninfected_046991.jpg
46992,images/kaggle_nih_uninfected_C205ThinF_IMG_20151106_152003_cell_221.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C205ThinF_IMG_20151106_152003_cell_221.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,115x163,640x640,2539.302047594305,82.76560359825588,115.62768738330222,0.3372099226460389,0.0,images/Uninfected/kaggle_nih_Uninfected_046992.jpg
46993,images/kaggle_nih_uninfected_C68P29N_ThinF_IMG_20150819_134112_cell_10.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C68P29N_ThinF_IMG_20150819_134112_cell_10.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x154,640x640,2394.2799530437637,82.72636828632194,106.8813104189044,0.3740845620544868,0.0,images/Uninfected/kaggle_nih_Uninfected_046993.jpg
46994,images/kaggle_nih_uninfected_C149P110ThinF_IMG_20151115_114629_cell_67.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C149P110ThinF_IMG_20151115_114629_cell_67.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x121,640x640,2084.027001876353,62.494943092993616,119.1283382282631,0.2108462536711973,0.0,images/Uninfected/kaggle_nih_Uninfected_046994.jpg
46995,images/kaggle_nih_uninfected_C209ThinF_IMG_20151029_160927_cell_90.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C209ThinF_IMG_20151029_160927_cell_90.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x139,640x640,2481.285216590149,78.8018977196116,129.7906096175691,0.2687293774003353,0.0,images/Uninfected/kaggle_nih_Uninfected_046995.jpg
46996,images/kaggle_nih_uninfected_C204ThinF_IMG_20151029_110834_cell_97.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C204ThinF_IMG_20151029_110834_cell_97.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x106,640x640,2812.732700622097,67.72336446960747,112.73385840401592,0.263285442271075,0.0,images/Uninfected/kaggle_nih_Uninfected_046996.jpg
46997,images/kaggle_nih_uninfected_C101P62ThinF_IMG_20150918_151335_cell_22.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C101P62ThinF_IMG_20150918_151335_cell_22.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x103,640x640,3305.687084172941,83.55309697392399,75.48361194247755,0.5501131469450324,0.0,images/Uninfected/kaggle_nih_Uninfected_046997.jpg
46998,images/kaggle_nih_uninfected_C129P90ThinF_IMG_20151004_133703_cell_52.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C129P90ThinF_IMG_20151004_133703_cell_52.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x130,640x640,2509.9972265024817,77.47759593979029,131.95672385168788,0.2560044272274488,0.0,images/Uninfected/kaggle_nih_Uninfected_046998.jpg
46999,images/kaggle_nih_uninfected_C232ThinF_IMG_20151112_154719_cell_246.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C232ThinF_IMG_20151112_154719_cell_246.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x115,640x640,2541.853457907629,77.77058769623932,136.5019397993311,0.2444147157190635,0.0,images/Uninfected/kaggle_nih_Uninfected_046999.jpg
47000,images/kaggle_nih_uninfected_C128P89ThinF_IMG_20151004_131231_cell_108.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C128P89ThinF_IMG_20151004_131231_cell_108.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,145x151,640x640,1977.9566968029908,74.84536167269765,124.94706554007765,0.2636218314683717,0.0,images/Uninfected/kaggle_nih_Uninfected_047000.jpg
47001,images/kaggle_nih_uninfected_C215ThinF_IMG_20151106_133012_cell_77.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C215ThinF_IMG_20151106_133012_cell_77.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x127,640x640,2356.2840264822566,77.8724366731866,125.40024398358656,0.2764777642231341,0.0,images/Uninfected/kaggle_nih_Uninfected_047001.jpg
47002,images/kaggle_nih_uninfected_C175P136NThinF_IMG_20151127_142326_cell_35.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C175P136NThinF_IMG_20151127_142326_cell_35.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,145x136,640x640,2471.719237520006,80.59076230790885,126.6721602434077,0.2870689655172413,0.0,images/Uninfected/kaggle_nih_Uninfected_047002.jpg
47003,images/kaggle_nih_uninfected_C95P56ThinF_IMG_20150821_171631_cell_72.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C95P56ThinF_IMG_20150821_171631_cell_72.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,154x154,640x640,1913.7571977770008,82.53049917525254,103.16937932197672,0.3893573958509023,0.0,images/Uninfected/kaggle_nih_Uninfected_047003.jpg
47004,images/kaggle_nih_uninfected_C181P142ThinF_IMG_20151127_155722_cell_158.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C181P142ThinF_IMG_20151127_155722_cell_158.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,103x109,640x640,2893.838235626747,75.22522820768353,124.061102698851,0.2680146076422909,0.0,images/Uninfected/kaggle_nih_Uninfected_047004.jpg
47005,images/kaggle_nih_uninfected_C57P18thinF_IMG_20150729_110457_cell_199.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C57P18thinF_IMG_20150729_110457_cell_199.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x130,640x640,2414.480982115369,72.1615283669817,113.91935483870968,0.2839950372208437,0.0,images/Uninfected/kaggle_nih_Uninfected_047005.jpg
47006,images/kaggle_nih_uninfected_C51AP12thinF_IMG_20150724_153313_cell_39.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C51AP12thinF_IMG_20150724_153313_cell_39.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x133,640x640,2156.643369833676,80.73479830813719,108.08066121185315,0.3574192835028748,0.0,images/Uninfected/kaggle_nih_Uninfected_047006.jpg
47007,images/kaggle_nih_uninfected_C226ThinF_IMG_20151112_131408_cell_53.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C226ThinF_IMG_20151112_131408_cell_53.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x115,640x640,2590.5955474144585,77.21129271770783,136.49250836120402,0.2420066889632107,0.0,images/Uninfected/kaggle_nih_Uninfected_047007.jpg
47008,images/kaggle_nih_uninfected_C57P18thinF_IMG_20150729_110305_cell_43.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C57P18thinF_IMG_20150729_110305_cell_43.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,97x118,640x640,1862.4364336480176,57.75227064032676,122.60667482089814,0.1792766031801502,0.0,images/Uninfected/kaggle_nih_Uninfected_047008.jpg
47009,images/kaggle_nih_uninfected_C89P50ThinF_IMG_20150820_162300_cell_108.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C89P50ThinF_IMG_20150820_162300_cell_108.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x136,640x640,2042.4700673738969,71.92362539061826,119.81048053024028,0.2643951946975973,0.0,images/Uninfected/kaggle_nih_Uninfected_047009.jpg
47010,images/kaggle_nih_uninfected_C169P130ThinF_IMG_20151118_173039_cell_73.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C169P130ThinF_IMG_20151118_173039_cell_73.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,127x118,640x640,2315.390090477969,75.59019291511102,106.17449619645002,0.3327105298278393,0.0,images/Uninfected/kaggle_nih_Uninfected_047010.jpg
47011,images/kaggle_nih_uninfected_C178P139NThinF_IMG_20151201_153846_cell_26.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C178P139NThinF_IMG_20151201_153846_cell_26.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x106,640x640,2351.9759489099315,75.39627456487428,110.20854371512092,0.3178979537602976,0.0,images/Uninfected/kaggle_nih_Uninfected_047011.jpg
47012,images/kaggle_nih_uninfected_C42P5thin_original_IMG_20150623_135746_cell_21.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C42P5thin_original_IMG_20150623_135746_cell_21.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,178x121,640x640,2505.113705643672,81.05497791950303,123.9760423437645,0.2990528368465038,0.0,images/Uninfected/kaggle_nih_Uninfected_047012.jpg
47013,images/kaggle_nih_uninfected_C181P142ThinF_IMG_20151127_160650_cell_154.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C181P142ThinF_IMG_20151127_160650_cell_154.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x121,640x640,2956.876131789572,88.02751114327498,102.53812216491644,0.4239110172124526,0.0,images/Uninfected/kaggle_nih_Uninfected_047013.jpg
47014,images/kaggle_nih_uninfected_C92P53ThinF_IMG_20150821_150718_cell_97.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C92P53ThinF_IMG_20150821_150718_cell_97.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,157x154,640x640,1829.332109161078,72.67167923571301,118.77425758954422,0.2707419968566465,0.0,images/Uninfected/kaggle_nih_Uninfected_047014.jpg
47015,images/kaggle_nih_uninfected_C226ThinF_IMG_20151112_131731_cell_184.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C226ThinF_IMG_20151112_131731_cell_184.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x109,640x640,2626.203377422756,76.76191633970801,136.54340155257586,0.2392378263937897,0.0,images/Uninfected/kaggle_nih_Uninfected_047015.jpg
47016,images/kaggle_nih_uninfected_C230ThinF_IMG_20151112_150621_cell_132.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C230ThinF_IMG_20151112_150621_cell_132.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x115,640x640,2349.7065650147824,70.52960664646727,124.73155680224404,0.2398316970546984,0.0,images/Uninfected/kaggle_nih_Uninfected_047016.jpg
47017,images/kaggle_nih_uninfected_C88P49ThinF_IMG_20150820_150724_cell_208.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C88P49ThinF_IMG_20150820_150724_cell_208.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x115,640x640,2334.2878799258365,71.41353701679378,119.57558835261268,0.2623055444754686,0.0,images/Uninfected/kaggle_nih_Uninfected_047017.jpg
47018,images/kaggle_nih_uninfected_C210ThinF_IMG_20151029_162834_cell_186.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C210ThinF_IMG_20151029_162834_cell_186.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x118,640x640,2412.116060054605,70.75018118058131,121.11475664748872,0.2528378168247551,0.0,images/Uninfected/kaggle_nih_Uninfected_047018.jpg
47019,images/kaggle_nih_uninfected_C230ThinF_IMG_20151112_150753_cell_268.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C230ThinF_IMG_20151112_150753_cell_268.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x121,640x640,2494.489509954431,69.29467795616958,127.02251876563804,0.2272348168928652,0.0,images/Uninfected/kaggle_nih_Uninfected_047019.jpg
47020,images/kaggle_nih_uninfected_C132P93ThinF_IMG_20151004_151701_cell_56.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C132P93ThinF_IMG_20151004_151701_cell_56.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x121,640x640,2191.033628656496,70.21414906886528,105.11894469167196,0.3059122695486332,0.0,images/Uninfected/kaggle_nih_Uninfected_047020.jpg
47021,images/kaggle_nih_uninfected_C111P72ThinF_IMG_20150930_113049_cell_66.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C111P72ThinF_IMG_20150930_113049_cell_66.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,127x130,640x640,2172.3573147856355,73.70029893113018,131.9327680193822,0.2364021804966687,0.0,images/Uninfected/kaggle_nih_Uninfected_047021.jpg
47022,images/kaggle_nih_uninfected_C175P136NThinF_IMG_20151127_142009_cell_192.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C175P136NThinF_IMG_20151127_142009_cell_192.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,148x148,640x640,2332.535300787593,79.50125327246438,120.2877100073046,0.3026844411979547,0.0,images/Uninfected/kaggle_nih_Uninfected_047022.jpg
