original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,class_id
train/images/1409191647-0005-R.jpg,1409191647-0005-R_gt_crop_001.jpg,train,1.0,789,1056,894,1145,777,1036,905,1164,ground_truth,0
train/images/1409191647-0005-R.jpg,1409191647-0005-R_gt_crop_002.jpg,train,1.0,752,729,851,823,737,712,865,840,ground_truth,0
train/images/1409191647-0005-R.jpg,1409191647-0005-R_gt_crop_003.jpg,train,1.0,1876,612,2000,720,1874,602,2002,730,ground_truth,0
train/images/1703121298-0017-R.jpg,1703121298-0017-R_gt_crop_000.jpg,train,1.0,1628,1545,1696,1627,1598,1522,1726,1650,ground_truth,0
train/images/1703121298-0017-R.jpg,1703121298-0017-R_gt_crop_001.jpg,train,1.0,1164,388,1294,559,1165,409,1293,537,ground_truth,0
train/images/1312132815-0017-T.jpg,1312132815-0017-T_gt_crop_000.jpg,train,1.0,1229,1082,1337,1183,1219,1068,1347,1196,ground_truth,0
train/images/1707180816-0003-T.jpg,1707180816-0003-T_gt_crop_000.jpg,train,1.0,1338,910,1421,1019,1315,900,1443,1028,ground_truth,0
train/images/1709041080-0032-S.jpg,1709041080-0032-S_gt_crop_000.jpg,train,1.0,1286,740,1469,926,1313,769,1441,897,ground_truth,0
train/images/1709041080-0032-S.jpg,1709041080-0032-S_gt_crop_001.jpg,train,1.0,378,232,552,376,401,240,529,368,ground_truth,0
train/images/1603223711-0003-G_R.jpg,1603223711-0003-G_R_gt_crop_000.jpg,train,1.0,1024,1330,1215,1447,1055,1324,1183,1452,ground_truth,0
train/images/1603223711-0003-G_R.jpg,1603223711-0003-G_R_gt_crop_001.jpg,train,1.0,1534,556,1579,604,1492,516,1620,644,ground_truth,0
train/images/1312132815-0004-G.jpg,1312132815-0004-G_gt_crop_000.jpg,train,1.0,1362,979,1456,1083,1345,967,1473,1095,ground_truth,0
train/images/1707180816-0006-T.jpg,1707180816-0006-T_gt_crop_000.jpg,train,1.0,1460,693,1563,824,1447,694,1575,822,ground_truth,0
train/images/1709041080-0035-S.jpg,1709041080-0035-S_gt_crop_000.jpg,train,1.0,1380,576,1547,777,1399,612,1527,740,ground_truth,0
train/images/1709041080-0022-T.jpg,1709041080-0022-T_gt_crop_000.jpg,train,1.0,1200,616,1360,767,1216,627,1344,755,ground_truth,0
train/images/1707180816-0002-T.jpg,1707180816-0002-T_gt_crop_000.jpg,train,1.0,1336,794,1493,871,1350,768,1478,896,ground_truth,0
train/images/1409191647-0001-R.jpg,1409191647-0001-R_gt_crop_000.jpg,train,1.0,963,643,1036,720,935,617,1063,745,ground_truth,0
train/images/1409171742-0006-R.jpg,1409171742-0006-R_gt_crop_000.jpg,train,1.0,466,984,565,1079,451,967,579,1095,ground_truth,0
train/images/1409171742-0006-R.jpg,1409171742-0006-R_gt_crop_001.jpg,train,1.0,2047,850,2147,965,2033,843,2161,971,ground_truth,0
train/images/1409171742-0006-R.jpg,1409171742-0006-R_gt_crop_002.jpg,train,1.0,1869,796,1942,888,1841,778,1969,906,ground_truth,0
train/images/1305121398-0006-R.jpg,1305121398-0006-R_gt_crop_000.jpg,train,1.0,1121,1014,1211,1098,1102,992,1230,1120,ground_truth,0
train/images/1312132815-0009-G.jpg,1312132815-0009-G_gt_crop_000.jpg,train,1.0,1119,899,1248,1008,1119,889,1247,1017,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_000.jpg,train,1.0,466,1665,510,1705,424,1621,552,1749,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_001.jpg,train,1.0,1090,1626,1132,1666,1047,1582,1175,1710,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_002.jpg,train,1.0,562,1286,611,1341,522,1249,650,1377,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_003.jpg,train,1.0,1204,915,1240,949,1158,868,1286,996,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_004.jpg,train,1.0,411,910,451,959,367,870,495,998,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_005.jpg,train,1.0,1996,888,2049,935,1958,847,2086,975,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_006.jpg,train,1.0,1252,815,1343,890,1233,788,1361,916,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_007.jpg,train,1.0,1666,787,1697,839,1617,749,1745,877,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_008.jpg,train,1.0,1691,764,1746,816,1654,726,1782,854,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_009.jpg,train,1.0,381,701,421,740,337,656,465,784,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_010.jpg,train,1.0,1560,655,1603,698,1517,612,1645,740,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_011.jpg,train,1.0,2526,562,2570,602,2484,518,2592,646,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_012.jpg,train,1.0,1521,534,1561,576,1477,491,1605,619,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_013.jpg,train,1.0,1214,512,1247,554,1166,469,1294,597,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_014.jpg,train,1.0,1201,449,1241,496,1157,408,1285,536,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_015.jpg,train,1.0,516,440,563,482,475,397,603,525,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_016.jpg,train,1.0,1667,281,1716,333,1627,243,1755,371,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_017.jpg,train,1.0,2532,256,2584,307,2494,217,2592,345,ground_truth,0
train/images/1701151546-0011-R_T.jpg,1701151546-0011-R_T_gt_crop_018.jpg,train,1.0,1369,98,1408,145,1324,57,1452,185,ground_truth,0
train/images/1305121398-0014-S.jpg,1305121398-0014-S_gt_crop_000.jpg,train,1.0,1094,1050,1205,1165,1085,1043,1213,1171,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_000.jpg,train,1.0,967,1674,1028,1736,933,1641,1061,1769,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_001.jpg,train,1.0,1124,1568,1182,1645,1089,1542,1217,1670,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_002.jpg,train,1.0,44,1492,115,1562,15,1463,143,1591,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_003.jpg,train,1.0,913,1410,995,1480,890,1381,1018,1509,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_004.jpg,train,1.0,1183,1406,1252,1473,1153,1375,1281,1503,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_005.jpg,train,1.0,2079,1144,2157,1236,2054,1126,2182,1254,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_006.jpg,train,1.0,1896,1099,1970,1206,1869,1088,1997,1216,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_007.jpg,train,1.0,1077,962,1144,1020,1046,927,1174,1055,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_008.jpg,train,1.0,750,840,819,910,720,811,848,939,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_009.jpg,train,1.0,288,772,352,854,256,749,384,877,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_010.jpg,train,1.0,251,722,315,804,219,699,347,827,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_011.jpg,train,1.0,1788,714,1887,779,1773,682,1901,810,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_012.jpg,train,1.0,2210,637,2292,706,2187,607,2315,735,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_013.jpg,train,1.0,1757,637,1891,711,1760,610,1888,738,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_014.jpg,train,1.0,1353,519,1441,611,1333,501,1461,629,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_015.jpg,train,1.0,911,484,987,566,885,461,1013,589,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_016.jpg,train,1.0,1448,383,1532,459,1426,357,1554,485,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_017.jpg,train,1.0,2477,362,2545,434,2447,334,2575,462,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_018.jpg,train,1.0,28,317,95,416,0,302,125,430,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_019.jpg,train,1.0,1866,233,1960,317,1849,211,1977,339,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_020.jpg,train,1.0,447,225,520,300,419,198,547,326,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_021.jpg,train,1.0,238,202,305,269,207,171,335,299,ground_truth,0
train/images/1405022890-0003-R.jpg,1405022890-0003-R_gt_crop_022.jpg,train,1.0,1970,64,2064,159,1953,47,2081,175,ground_truth,0
train/images/1708161076-0003-R.jpg,1708161076-0003-R_gt_crop_000.jpg,train,1.0,1207,883,1310,965,1194,860,1322,988,ground_truth,0
train/images/1401063467-0013-T.jpg,1401063467-0013-T_gt_crop_000.jpg,train,1.0,1239,1061,1343,1179,1227,1056,1355,1184,ground_truth,0
train/images/1305121398-0021-S.jpg,1305121398-0021-S_gt_crop_000.jpg,train,1.0,1064,1033,1210,1207,1073,1056,1201,1184,ground_truth,0
train/images/1408161544-0002-R_S.jpg,1408161544-0002-R_S_gt_crop_000.jpg,train,1.0,1151,1272,1222,1374,1122,1259,1250,1387,ground_truth,0
train/images/1408161544-0002-R_S.jpg,1408161544-0002-R_S_gt_crop_001.jpg,train,1.0,1496,1138,1587,1236,1477,1123,1605,1251,ground_truth,0
train/images/1408161544-0002-R_S.jpg,1408161544-0002-R_S_gt_crop_002.jpg,train,1.0,1217,640,1378,796,1233,654,1361,782,ground_truth,0
train/images/1312132815-0003-G.jpg,1312132815-0003-G_gt_crop_000.jpg,train,1.0,1072,929,1175,1048,1059,924,1187,1052,ground_truth,0
train/images/1305121398-0003-R.jpg,1305121398-0003-R_gt_crop_000.jpg,train,1.0,1229,849,1318,936,1209,828,1337,956,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_000.jpg,train,1.0,442,1880,473,1933,393,1842,521,1944,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_001.jpg,train,1.0,2187,1870,2231,1913,2145,1827,2273,1944,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_002.jpg,train,1.0,788,1860,827,1914,743,1823,871,1944,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_003.jpg,train,1.0,2452,1851,2489,1902,2406,1812,2534,1940,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_004.jpg,train,1.0,1929,1845,1974,1884,1887,1800,2015,1928,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_005.jpg,train,1.0,2523,1769,2563,1806,2479,1723,2592,1851,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_006.jpg,train,1.0,2129,1713,2168,1751,2084,1668,2212,1796,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_007.jpg,train,1.0,391,1705,440,1745,351,1661,479,1789,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_008.jpg,train,1.0,1464,1636,1495,1696,1415,1602,1543,1730,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_009.jpg,train,1.0,973,1528,1003,1560,924,1480,1052,1608,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_010.jpg,train,1.0,269,1526,307,1558,224,1478,352,1606,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_011.jpg,train,1.0,2324,1522,2360,1552,2278,1473,2406,1601,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_012.jpg,train,1.0,964,1492,995,1517,915,1440,1043,1568,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_013.jpg,train,1.0,933,1473,975,1510,890,1427,1018,1555,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_014.jpg,train,1.0,267,1431,307,1468,223,1385,351,1513,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_015.jpg,train,1.0,1705,1373,1735,1403,1656,1324,1784,1452,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_016.jpg,train,1.0,865,1373,899,1409,818,1327,946,1455,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_017.jpg,train,1.0,2459,1358,2506,1393,2418,1311,2546,1439,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_018.jpg,train,1.0,960,1342,1029,1384,930,1299,1058,1427,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_019.jpg,train,1.0,705,1274,763,1343,670,1244,798,1372,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_020.jpg,train,1.0,992,1219,1039,1266,951,1178,1079,1306,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_021.jpg,train,1.0,338,1074,378,1122,294,1034,422,1162,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_022.jpg,train,1.0,31,1060,63,1102,0,1017,111,1145,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_023.jpg,train,1.0,1964,1005,2013,1047,1924,962,2052,1090,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_024.jpg,train,1.0,54,939,91,974,8,892,136,1020,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_025.jpg,train,1.0,1720,901,1752,977,1672,875,1800,1003,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_026.jpg,train,1.0,915,765,952,805,869,721,997,849,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_027.jpg,train,1.0,2102,624,2139,659,2056,577,2184,705,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_028.jpg,train,1.0,330,607,371,643,286,561,414,689,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_029.jpg,train,1.0,945,568,981,605,899,522,1027,650,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_030.jpg,train,1.0,188,479,224,516,142,433,270,561,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_031.jpg,train,1.0,342,476,378,510,296,429,424,557,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_032.jpg,train,1.0,2313,411,2339,431,2262,357,2390,485,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_033.jpg,train,1.0,136,381,168,416,88,334,216,462,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_034.jpg,train,1.0,77,234,127,280,38,193,166,321,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_035.jpg,train,1.0,2145,220,2193,270,2105,181,2233,309,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_036.jpg,train,1.0,1474,153,1517,192,1431,108,1559,236,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_037.jpg,train,1.0,999,151,1039,190,955,106,1083,234,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_038.jpg,train,1.0,683,143,727,173,641,94,769,222,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_039.jpg,train,1.0,363,99,390,119,312,45,440,173,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_040.jpg,train,1.0,60,97,106,145,19,57,147,185,ground_truth,0
train/images/1701151546-0014-R.jpg,1701151546-0014-R_gt_crop_041.jpg,train,1.0,718,97,765,120,677,44,805,172,ground_truth,0
train/images/1312132815-0002-T.jpg,1312132815-0002-T_gt_crop_000.jpg,train,1.0,1309,986,1401,1061,1291,959,1419,1087,ground_truth,0
train/images/1401063467-0007-S.jpg,1401063467-0007-S_gt_crop_000.jpg,train,1.0,1122,1066,1235,1190,1114,1064,1242,1192,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_000.jpg,train,1.0,501,1887,558,1932,465,1845,593,1944,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_001.jpg,train,1.0,295,1543,342,1590,254,1502,382,1630,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_002.jpg,train,1.0,357,1528,404,1580,316,1490,444,1618,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_003.jpg,train,1.0,2474,1507,2522,1542,2434,1460,2562,1588,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_004.jpg,train,1.0,1874,1315,1920,1351,1833,1269,1961,1397,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_005.jpg,train,1.0,1112,1206,1151,1247,1067,1162,1195,1290,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_006.jpg,train,1.0,1373,1180,1417,1219,1331,1135,1459,1263,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_007.jpg,train,1.0,14,1144,60,1191,0,1103,101,1231,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_008.jpg,train,1.0,1362,1144,1396,1181,1315,1098,1443,1226,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_009.jpg,train,1.0,162,1133,217,1186,125,1095,253,1223,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_010.jpg,train,1.0,522,1129,566,1171,480,1086,608,1214,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_011.jpg,train,1.0,471,1090,514,1131,428,1046,556,1174,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_012.jpg,train,1.0,2285,1020,2326,1066,2241,979,2369,1107,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_013.jpg,train,1.0,995,981,1046,1030,956,941,1084,1069,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_014.jpg,train,1.0,930,862,973,912,887,823,1015,951,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_015.jpg,train,1.0,69,735,115,778,28,692,156,820,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_016.jpg,train,1.0,884,721,931,767,843,680,971,808,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_017.jpg,train,1.0,352,596,391,638,307,553,435,681,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_018.jpg,train,1.0,1044,577,1096,632,1006,540,1134,668,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_019.jpg,train,1.0,712,554,767,596,675,511,803,639,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_020.jpg,train,1.0,1922,429,1965,474,1879,387,2007,515,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_021.jpg,train,1.0,386,430,439,467,348,384,476,512,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_022.jpg,train,1.0,824,378,867,410,781,330,909,458,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_023.jpg,train,1.0,2203,366,2251,416,2163,327,2291,455,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_024.jpg,train,1.0,1963,88,2015,135,1925,47,2053,175,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_025.jpg,train,1.0,2073,45,2132,99,2038,8,2166,136,ground_truth,0
train/images/1701151546-0007-R.jpg,1701151546-0007-R_gt_crop_026.jpg,train,1.0,571,16,617,63,530,0,658,103,ground_truth,0
train/images/1305121398-0007-R.jpg,1305121398-0007-R_gt_crop_000.jpg,train,1.0,1324,1497,1413,1581,1304,1475,1432,1603,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_000.jpg,train,1.0,1208,1706,1281,1784,1180,1681,1308,1809,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_001.jpg,train,1.0,70,1356,127,1400,34,1314,162,1442,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_002.jpg,train,1.0,371,1244,409,1309,326,1212,454,1340,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_003.jpg,train,1.0,2232,1230,2296,1288,2200,1195,2328,1323,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_004.jpg,train,1.0,2271,1181,2325,1238,2234,1145,2362,1273,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_005.jpg,train,1.0,1687,1106,1760,1163,1659,1070,1787,1198,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_006.jpg,train,1.0,907,1038,975,1094,877,1002,1005,1130,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_007.jpg,train,1.0,1536,1032,1596,1094,1502,999,1630,1127,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_008.jpg,train,1.0,358,650,416,704,323,613,451,741,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_009.jpg,train,1.0,1377,626,1442,692,1345,595,1473,723,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_010.jpg,train,1.0,2428,609,2492,674,2396,577,2524,705,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_011.jpg,train,1.0,2315,604,2383,670,2285,573,2413,701,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_012.jpg,train,1.0,1488,523,1555,581,1457,488,1585,616,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_013.jpg,train,1.0,337,480,388,545,298,448,426,576,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_014.jpg,train,1.0,783,309,854,369,754,275,882,403,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_015.jpg,train,1.0,1525,127,1597,185,1497,92,1625,220,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_016.jpg,train,1.0,462,91,527,156,430,59,558,187,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_017.jpg,train,1.0,2153,87,2204,159,2114,59,2242,187,ground_truth,0
train/images/1704282807-0002-R.jpg,1704282807-0002-R_gt_crop_018.jpg,train,1.0,943,80,995,138,905,45,1033,173,ground_truth,0
train/images/1708161076-0007-R.jpg,1708161076-0007-R_gt_crop_000.jpg,train,1.0,1242,738,1325,823,1219,716,1347,844,ground_truth,0
train/images/1401080976-0002-T.jpg,1401080976-0002-T_gt_crop_000.jpg,train,1.0,1129,985,1236,1092,1118,974,1246,1102,ground_truth,0
train/images/1703121298-0002-S.jpg,1703121298-0002-S_gt_crop_000.jpg,train,1.0,1141,879,1283,1040,1148,895,1276,1023,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_000.jpg,train,1.0,193,1865,255,1924,160,1830,288,1944,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_001.jpg,train,1.0,1793,1804,1881,1914,1773,1795,1901,1923,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_002.jpg,train,1.0,837,1748,898,1816,803,1718,931,1846,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_003.jpg,train,1.0,497,885,578,945,473,851,601,979,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_004.jpg,train,1.0,1112,864,1165,926,1074,831,1202,959,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_005.jpg,train,1.0,732,640,781,712,692,612,820,740,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_006.jpg,train,1.0,1040,513,1111,577,1011,481,1139,609,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_007.jpg,train,1.0,1363,467,1445,520,1340,429,1468,557,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_008.jpg,train,1.0,1755,384,1818,462,1722,359,1850,487,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_009.jpg,train,1.0,2499,367,2567,431,2469,335,2592,463,ground_truth,0
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_gt_crop_010.jpg,train,1.0,1912,145,2000,211,1892,114,2020,242,ground_truth,0
train/images/1409191647-0003-R.jpg,1409191647-0003-R_gt_crop_000.jpg,train,1.0,1008,1227,1084,1311,982,1205,1110,1333,ground_truth,0
train/images/1409191647-0003-R.jpg,1409191647-0003-R_gt_crop_001.jpg,train,1.0,732,1063,805,1143,704,1039,832,1167,ground_truth,0
train/images/1409191647-0003-R.jpg,1409191647-0003-R_gt_crop_002.jpg,train,1.0,1299,849,1398,926,1284,823,1412,951,ground_truth,0
train/images/1409191647-0003-R.jpg,1409191647-0003-R_gt_crop_003.jpg,train,1.0,1320,718,1409,818,1300,704,1428,832,ground_truth,0
train/images/1312132815-0005-G.jpg,1312132815-0005-G_gt_crop_000.jpg,train,1.0,1053,779,1171,876,1048,763,1176,891,ground_truth,0
train/images/1409171742-0008-R.jpg,1409171742-0008-R_gt_crop_000.jpg,train,1.0,2283,1512,2399,1611,2277,1497,2405,1625,ground_truth,0
train/images/1409171742-0008-R.jpg,1409171742-0008-R_gt_crop_001.jpg,train,1.0,1947,1449,2057,1541,1938,1431,2066,1559,ground_truth,0
