image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,dataset
Trip 053 Day 2 19-11-05 Image 2_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_6.png,2,2,2,0,0,0.907,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_1.png,4,4,4,0,0,0.893,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_1.png,4,4,4,0,0,0.893,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_11.png,2,2,2,0,0,0.901,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_11.png,2,2,2,0,0,0.901,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_16.png,4,4,4,0,0,0.913,Perfect,10,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_16.png,4,4,4,0,0,0.913,Perfect,10,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_3.png,1,1,1,0,0,0.895,Perfect,10,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_3.png,1,1,1,0,0,0.895,Perfect,10,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_4.png,2,2,2,0,0,0.906,Perfect,10,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_4.png,2,2,2,0,0,0.906,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_16.png,3,3,3,0,0,0.89,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_16.png,3,3,3,0,0,0.89,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_6.png,5,5,5,0,0,0.896,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_6.png,5,5,5,0,0,0.896,Perfect,10,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_10.png,1,1,1,0,0,0.884,Perfect,10,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_10.png,1,1,1,0,0,0.884,Perfect,10,Best for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_9.png,3,3,3,0,0,0.89,Perfect,10,Best for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_9.png,3,3,3,0,0,0.89,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_10.png,5,5,5,0,0,0.899,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_10.png,5,5,5,0,0,0.899,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_12.png,6,6,6,0,0,0.87,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_12.png,6,6,6,0,0,0.87,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_14.png,2,2,2,0,0,0.862,Perfect,10,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_14.png,2,2,2,0,0,0.862,Perfect,10,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_12.png,2,2,2,0,0,0.591,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_12.png,2,2,2,0,0,0.591,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_8.png,2,2,2,0,0,0.619,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_8.png,2,2,2,0,0,0.619,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_15.png,5,5,5,0,0,0.764,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_15.png,5,5,5,0,0,0.764,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_3.png,3,3,3,0,0,0.744,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_3.png,3,3,3,0,0,0.744,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_2.png,1,1,1,0,0,0.657,Perfect,9,Best for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_2.png,1,1,1,0,0,0.657,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_14.png,1,1,1,0,0,0.341,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_14.png,1,1,1,0,0,0.341,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_7.png,6,6,6,0,0,0.784,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_7.png,6,6,6,0,0,0.784,Perfect,9,Best for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_1.png,12,12,12,0,0,0.726,Perfect,9,Best for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_1.png,12,12,12,0,0,0.726,Perfect,9,Best for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_9.png,5,5,5,0,0,0.75,Perfect,9,Best for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_9.png,5,5,5,0,0,0.75,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_6.png,4,4,4,0,0,0.731,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_6.png,4,4,4,0,0,0.731,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_2.png,2,2,2,0,0,0.766,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_2.png,2,2,2,0,0,0.766,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_11.png,2,2,2,0,0,0.702,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_11.png,2,2,2,0,0,0.702,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_12.png,3,3,3,0,0,0.757,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_12.png,3,3,3,0,0,0.757,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_13.png,2,2,2,0,0,0.575,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_13.png,2,2,2,0,0,0.575,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_14.png,3,3,3,0,0,0.776,Perfect,9,Best for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_14.png,3,3,3,0,0,0.776,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_15.png,3,3,3,0,0,0.669,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_15.png,3,3,3,0,0,0.669,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_14.png,1,1,1,0,0,0.685,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_14.png,1,1,1,0,0,0.685,Perfect,9,Best for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_3.png,12,12,12,0,0,0.777,Perfect,9,Best for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_3.png,12,12,12,0,0,0.777,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_10.png,1,1,1,0,0,0.538,Perfect,9,Best for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_10.png,1,1,1,0,0,0.538,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_5.png,4,4,4,0,0,0.764,Perfect,9,Best for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_5.png,4,4,4,0,0,0.764,Perfect,9,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_8.png,3,3,3,0,0,0.754,Perfect,9,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_12.png,4,4,4,0,0,0.696,Perfect,9,Best for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_8.png,3,3,3,0,0,0.754,Perfect,9,Best for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_12.png,4,4,4,0,0,0.696,Perfect,9,Best for paper,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_8.png,1,1,1,0,0,0.262,Perfect,9,Best for paper,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_8.png,1,1,1,0,0,0.262,Perfect,9,Best for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_8.png,2,2,2,0,0,0.795,Perfect,9,Best for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_8.png,2,2,2,0,0,0.795,Perfect,9,Best for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_10.png,14,10,10,0,4,0.702,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_10.png,14,10,10,0,4,0.702,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_8.png,3,2,2,0,1,0.858,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_8.png,3,2,2,0,1,0.858,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_12.png,9,8,8,0,1,0.844,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_12.png,9,8,8,0,1,0.844,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_9.png,3,2,2,0,1,0.817,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_9.png,3,2,2,0,1,0.817,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_7.png,6,5,5,0,1,0.869,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_7.png,6,5,5,0,1,0.869,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_6.png,3,2,2,0,1,0.743,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_6.png,3,2,2,0,1,0.743,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_10.png,3,2,2,0,1,0.881,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_10.png,3,2,2,0,1,0.881,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_15.png,3,2,2,0,1,0.798,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_15.png,3,2,2,0,1,0.798,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_3.png,6,5,5,0,1,0.891,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_3.png,6,5,5,0,1,0.891,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_6.png,5,4,4,0,1,0.857,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_6.png,5,4,4,0,1,0.857,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_12.png,4,3,3,0,1,0.803,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_12.png,4,3,3,0,1,0.803,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_3.png,10,6,6,0,4,0.878,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_3.png,10,6,6,0,4,0.878,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_7.png,6,5,5,0,1,0.833,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_7.png,6,5,5,0,1,0.833,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_9.png,8,7,7,0,1,0.753,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_9.png,8,7,7,0,1,0.753,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_2.png,2,1,1,0,1,0.902,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_2.png,2,1,1,0,1,0.902,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_9.png,2,1,1,0,1,0.886,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_9.png,2,1,1,0,1,0.886,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_1.png,7,5,5,0,2,0.8,Missing detections (FN),7,Good for paper,md_2019_stages
